,id,day,title,content
104,98524,2022-01-08,2021年全国脱贫人口务工规模达3145万人,>    让脱贫人口稳岗就业是巩固拓展脱贫攻坚成果同乡村振兴有效衔接的重要举措。国家乡村振兴局最新发布，2021年全国脱贫人口务工规模超过年度目标任务，2022年将采取措施，力争脱贫人口就业水平超过2021年。            截至2021年12月底，全国脱贫人口务工规模达到3145万人，超年度目标任务近126万人，是全年目标任务的104.17%。春节前夕，在江西省万载县马步乡洞口村，村民们正在参加由县就业部门组织的电工技术培训。脱贫户刘罚平听得特别用心，过了春节他就可以到广东一家企业去就业上岗了。            为巩固脱贫成果，增加脱贫户收入，万载县根据市场需求，开设了电工技术、家政服务等10多个培训工种，全县29000多脱贫人口有10000多人享受了就业免费培训。国家乡村振兴局提出，2022年，中西部地区要落实主体责任，提升劳务输出组织化程度，探索开展省内劳务协作。要促进就地就近就业，乡村公益岗位聘用脱贫人口数量要确保稳中有增，帮扶车间要明确脱贫人口就业比重，具体由各地结合实际确定，同时要解决好搬迁脱贫家庭零就业问题。通过采取各种措施，确保脱贫人口就业规模稳定在3000万人以上，力争比2021年有所增加。        
105,98528,2022-01-08,【冬奥之约】冬奥会临近 大江南北冰雪运动氛围浓厚,>    随着北京冬奥会的临近，从北到南，各地冰雪运动氛围日益浓厚，迎接冬奥会的到来。            在吉林长春，位于市中心的南湖公园，湖面结冰形成天然滑冰场，每天有很多市民来到这里，体验花样滑冰等冰雪运动。在辽宁沈阳，一场千人冰上运动会热闹地举行，滑冰车、冰上足球、滑雪圈，丰富多彩的项目让小学生们沉浸在冰雪运动的独特魅力中。            在银川，全国大众冰雪季宁夏分会场的高山滑雪和单板滑雪等比赛吸引了近200名运动员参加。            同时，冰雪运动在南方也持续升温。在四川雅安，当地首个滑雪场对外开放的第一天就吸引了上千人前来体验。在浙江杭州临安区大明山，人们在滑雪之余还可通过冬令营、露营等特色活动感受风格多样的雪地体验。在重庆两江新区滑雪场，踏上滑雪板、手握雪杖，爱好者们沿着滑雪道飞驰而下。在位于西南边陲的云南腾冲，当地冰上运动中心也掀起了一股滑冰潮流。            借着冬奥会的东风，冰雪运动走进课堂。在甘肃兰州，当地学校完善专用赛道等设施，开设陆地冰壶等相关课堂，让孩子们零距离体验冰雪运动。在湖北神农架林区，三个乡镇的200多名学生来到滑雪场，开启冰雪运动研学活动。在江苏，全省150多所学校因地制宜，开设了滑冰、冰球以及轮滑、陆地冰壶、陆地冰球等相关课程，在孩子们心中播撒冰雪运动的种子。        
106,98523,2022-01-08,【新思想引领新征程】新年伊始我国重点工程建设稳步推进,>    习近平主席在新年贺词中指出，我们开启了全面建设社会主义现代化国家新征程，正昂首阔步行进在实现中华民族伟大复兴的道路上。新的一年，从金沙江畔到雪域高原，从浩瀚太空到深蓝大海，一项项“上天入海”的重大工程正在稳步推进，无数建设者正在以坚如磐石的信心、只争朝夕的劲头、坚韧不拔的毅力，奋进新征程，建功新时代。            新年伊始，一系列为重大工程项目保驾护航的政策措施相继出台，实施重点领域产业链供应链贯通工程等16条措施发布。规模达1.46万亿元的2022年新增专项债务限额已提前下达各地，重点用于交通基础设施、能源等九大方向。            宏观政策精准发力，重点工程加速推进。我国首个1500米自营超深水大气田“深海一号”11口生产井全部开井产气，日产天然气已达到1000万立方米。            在金沙江上，装机规模全球第二大水电站——白鹤滩水电站正在准备吊装最后一台百万千瓦水轮发电机组。在广东阳江，我国首个百万千瓦级海上风电场的269台海上风电机组正源源不断向粤港澳大湾区输送绿色清洁电能。            国家172项节水供水重大水利工程正在加快建设。在新疆，世界在建的最高混凝土面板坝——大石峡水利枢纽工程关键主体进入填筑高峰期。工程建成后，可解决灌区540万亩农田的春灌缺水问题。            在河南，引江济淮工程的输水管线正在穿越河南大沙河。            逢山开路遇水架桥，互联互通的综合立体交通网正在助力区域协调发展。计划于今年上半年全线开通的郑万高铁是我国“八纵八横”高速铁路网的重要组成部分，目前湖北南段完成全线铺轨，转入联调联试阶段。长江经济带综合立体交通走廊重要项目——常泰长江大桥的1000多名建设者正在紧张地施工。            今年，连接北京和雄安新区的京雄高速、连接粤闽浙三省的甬莞高速、平益高速等一批高速公路将建成通车；我国将全面进入空间站在轨建造阶段；5G建设进入关键年，产品终端和应用场景迎来高速发展期；江苏沿海新能源产业集群加速发展，打造具有国际竞争力的新能源新材料生产研发基地。            奋进新征程，建功新时代。立足新发展阶段、贯彻新发展理念、构建新发展格局的中国正在高质量发展的航道上乘风破浪、行稳致远，积蓄更大力量、站上更高台阶，以优异成绩迎接党的二十大胜利召开。        
107,98526,2022-01-08,【稳字当头 稳中求进：怎么看 怎么办】黑龙江以创新为基点推动全面全方位振兴,>    黑龙江是我国东北老工业基地，如何把握机遇，推动全面全方位振兴？近日，总台记者对黑龙江省委书记许勤进行了专访。            2021年，黑龙江粮食总产达到1573.5亿斤，增产65.4亿斤，稳居全国第一。新的一年，黑龙江要继续实施藏粮于地、藏粮于技战略，坚决做好维护祖国粮食安全的“压舱石”。            黑龙江作为我国东北老工业基地，科教资源丰富、底蕴深厚，为月球采样、火星探测、“蛟龙”下海等国家重大工程贡献了一大批原创性科技成果。站在振兴发展的重要关口，黑龙江将以创新培育新动能，促进高质量发展。            新的一年，黑龙江将立足区位特点、资源禀赋、生态优势、产业基础，以发展促振兴、以发展破难题、以发展增福祉。        
108,98522,2022-01-08,习近平向毛里塔尼亚总统致慰问电,>    1月8日，国家主席习近平致电毛里塔尼亚总统加兹瓦尼，就加兹瓦尼感染新冠病毒致以慰问。            习近平表示，得知加兹瓦尼总统感染新冠病毒，我谨向你表示慰问，祝你早日康复。中国政府和中国人民坚定支持毛里塔尼亚政府和人民抗击疫情，相信在加兹瓦尼总统领导下，毛里塔尼亚一定能早日战胜疫情。        
109,98525,2022-01-08,南水北调工程总调水量突破500亿立方米,>    截至7日23时，南水北调东、中线工程总调水量突破500亿立方米，为优化水资源配置、保障人民群众饮水安全、复苏河湖生态环境提供了有力水资源支撑。东线各受水城市的生活和工业供水保证率从最低不足80%提高到97%以上。中线各受水城市的生活供水保证率从最低不足75%提高到95%以上，工业供水保证率达90%以上。            同时，南水北调工程也有力保障了北京2022年冬奥会等国家重大活动，国家体育场、国家速滑馆等重要场馆都已经用上了“南水”。目前，南水北调后续工程前期工作也在抓紧进行。        
110,98534,2022-01-08,哈萨克斯坦总统托卡耶夫：绝不会与恐怖分子谈判,>    哈萨克斯坦总统托卡耶夫8日在社交媒体发文，强调绝不会与恐怖分子谈判，暴徒必须被消灭。托卡耶夫表示，有20000名左右恐怖分子对阿拉木图发起了至少六波进攻，这些人明显受过专业训练，组织严密，而且他们中有人使用的不是哈萨克语。            俄罗斯总统普京6日到7日多次与集体安全条约组织成员国领导人通电话，讨论在该组织框架下为稳定哈萨克斯坦局势而采取的行动。俄罗斯国防部7日发表声明称，70余架俄军运输机正在向哈萨克斯坦境内投送集安组织维和部队中的俄罗斯维和人员，俄罗斯维和人员已开始执行既定任务。                 上合组织：维护哈稳定事关地区和平安全                上海合作组织秘书长7日发表声明说，哈萨克斯坦领导人为恢复国内局势稳定、在宪法及法制框架内开展和平对话所采取的措施是及时的。哈萨克斯坦作为上合组织成员国，保持其国内稳定与社会和睦是维护地区和平与安全的重要因素之一。上合组织希望哈萨克斯坦能够尽快实现国内局势稳定，恢复法律秩序与公共安全。        
111,98533,2022-01-08,国内联播快讯,>                    玉兔二号月球车行驶里程突破1000米                来自国家航天局的消息，1月6日接近午夜时刻，玉兔二号月球车行驶里程突破1000米，达到1003.9米。近期，玉兔二号月球车曾在月球背面行驶过程中拍摄到了撞击坑和石块。下一个阶段，玉兔二号将近距离探测目标石块，并对它身后的大型撞击坑进行感知。                2021年全国生态环境质量明显改善                生态环境部最新通报，2021年，全国优良天数比例、地表水优良水质比例等生态环境领域8项约束性指标已经完成，污染物排放持续下降，生态环境质量明显改善。今年要有序推动绿色低碳发展，深入打好污染防治攻坚战。                2021年我国125处边海防邮路全面开通                记者从中国邮政集团公司了解到，2021年我国乡镇网点覆盖率和建制村通邮率保持100％，125处边海防邮路全面开通。我国去年还建成100个标准化农产品基地，上下行双向商流规模达136亿元。                青海海北门源县发生6.9级地震 抢险救援有序开展                1月8日凌晨1时45分，青海省海北藏族自治州门源县发生6.9级地震，青海西宁、甘肃张掖等地震感明显。门源县有4人在震后避险时受伤，均已得到救治。兰新高铁有隧道、设备不同程度受损，列车停运。地震发生后，应急管理部和中国地震局派出工作组赶赴灾区。目前，抢险救援各项工作有序展开。                两部委公布首批50个现代产业学院名单                教育部、工业和信息化部近日公布首批面向行业特色型高校或应用型高校布局建设的50个现代产业学院名单，涵盖智能制造、机器人、新能源汽车、集成电路等产业领域，融人才培养、科学研究、技术创新等功能于一体，紧密对接国家主体功能区战略和区域产业布局，着力培养大批产业需要的高素质应用型人才。                杭台高铁正式开通运营                今天（1月8日），连接杭州和台州的杭台高铁开通运营。杭台高铁设计时速350公里，民营资本投资占比51%，是我国首批8个社会资本投资铁路示范项目之一，全线设杭州东、绍兴北等9个车站。今后，杭州和台州之间最快高铁通行时间仅需63分钟。        
112,98530,2022-01-08,国务院联防联控机制新闻发布会：局部地区聚集性疫情总体可控 西安疫情呈动态下降态势,>    国务院联防联控机制今天（1月8日）举行新闻发布会，介绍节日期间疫情防控和保供稳价工作有关情况。             国家卫生健康委介绍，截至目前，全球新冠肺炎累计确诊病例已突破3亿例，近一周日均新增接近190万例，超过上一波疫情高峰的两倍，我国外防输入压力进一步加大。目前，我国疫情总体形势平稳，局部地区发生本土聚集性疫情总体可控。陕西西安疫情近期呈动态下降态势，社区病例趋于动态清零。要继续坚持“外防输入、内防反弹”总策略和“动态清零”总方针，不折不扣做到应检尽检、应隔尽隔、应治尽治，尽快阻断疫情社会面传播。            国家发展改革委相关负责人介绍，下一步将持续紧盯疫情发展态势和春节市场，密切关注冬奥会、冬残奥会涉及区域生活物资保障情况，精准对接地方需求，全力做好生活物资保障工作。            农业农村部相关负责人介绍，新春佳节将至，综合各方面情况看，今年节日期间，粮油肉蛋奶鱼果蔬等供应充足，完全可以满足城乡居民消费需求。            商务部相关负责人介绍，节前，各地商务部门积极组织大型批发市场、连锁超市加强产销衔接，加大生活必需品货源组织力度。据初步调查摸底，各地生活必需品储备充足，流通企业备货量普遍比平日增长30%左右。        
113,98532,2022-01-08,国家卫生健康委通报最新疫情,>    国家卫生健康委今天（1月8日）通报，1月7日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增新冠肺炎确诊病例159例。其中境外输入病例64例，含7例由无症状感染者转为确诊病例；本土病例95例。截至1月7日24时，现有确诊病例3367例。截至1月7日，各地累计报告接种新冠病毒疫苗288777.2万剂次。        
114,98537,2022-01-08,国际联播快讯,>                    伊朗首都市中心展出三枚弹道导弹                伊朗7日在首都德黑兰市中心展示了三枚弹道导弹。伊朗伊斯兰革命卫队称，这三枚导弹射程可达1000公里。            2020年1月，作为对美军炸死伊朗高级将领苏莱马尼的回应，伊朗曾向驻有美军的伊拉克军事基地发射导弹。伊朗官方媒体报道说，7日展出的导弹与伊朗当时发射的导弹为同一类型。                美去年12月非农新增就业人数远低于预期                美国劳工部7日公布的数据显示，2021年12月美国非农部门新增就业人数为19.9万，远低于市场普遍预期。失业时间超过27周的长期失业人数达200万，较疫情前高出88.7万。             
115,98535,2022-01-08,多国人士：北京冬奥会将安全成功举办,>    多国人士表示，相信北京冬奥会将安全、成功举办，将用和平和友谊把世界凝聚在一起。                多国运动员：期待享受北京冬奥比赛                多国运动员正在积极备战训练，他们表示，已经做好了登上北京冬奥会赛场的准备。        
116,98529,2022-01-08,王明林：余热生辉讲党史 红色传承暖人心,>    湖北黄石86岁的老党员王明林是全国基层理论宣讲先进个人。退休后，他热情投入党史学习，义务宣讲党史近300场。            这是在湖北黄石黄石港区图书馆举办的一场党史宣讲活动，宣讲人是退休老党员王明林，一个个鲜活的红色故事感染了现场观众。            王明林出生在一个贫苦农家，19岁参军，在部队光荣入党，之后转业进入黄石公交集团，工作期间多次被评为优秀党员。1996年退休后，王明林全身心投入党史学习。20多年来，他积累了100多万字的党史笔记。学习同时，王明林还乐于把党史讲给更多人听。从社区到乡村，从机关到学校，都留下了他义务宣讲的足迹。在他的影响带动下，一批年轻人也加入到义务宣讲队伍中。目前，黄石市已组建160多支党史宣讲团队，开展各类宣讲6600余场。        
117,98527,2022-01-08,神舟十三号航天员完成手控遥操作货运飞船与空间站组合体交会对接试验,>    今天（1月8日）7时55分，神舟十三号航天员乘组在地面科技人员的密切协同下，采取手控遥操作方式，圆满完成了天舟二号货运飞船与空间站组合体交会对接试验。            5时56分，天舟二号货运飞船在主操作手航天员叶光富的控制下，缓缓从核心舱节点舱前向端口分离。航天员翟志刚和王亚平密切观察天舟二号状态，按照操作流程配合操作。6时12分，航天员通过手控遥操作方式，控制天舟二号货运飞船撤离至距核心舱200米预定停泊点。            短暂停泊后，航天员在空间站内通过空空链路的传输，接收天舟二号状态图像信息，并手动控制天舟二号向核心舱平移靠拢。            7时35分，在三名航天员的精准控制下，天舟二号货运飞船对接于空间站组合体前向端口。手控遥操作交会对接作为空间站与来访飞行器交会对接的重要模式，是无人来访飞行器自动交会对接的备份手段。        
118,98536,2022-01-08,美未成年人日均新增新冠住院病例达新高,>    截至北京时间今天（1月8日）16时，美国累计新冠肺炎确诊病例已超过5938万例，死亡病例超过83.66万例。美国7日报告单日新增确诊病例900832例，单日新增死亡病例2615例。            美国疾控中心7日公布的数据显示，当前美国平均每天新增超过760名18岁以下的未成年人住院病例，为新高。佛罗里达州官员近日承认，该州有约100万个新冠病毒检测盒在新年前再次过期，而这批检测盒的有效期此前已经延期过3个月。当前，佛罗里达州疫情反弹严重，确诊病例逼近450万例，部分地区检测盒等物资极缺。                法国单日新增再次超过30万例                法国7日报告新增确诊病例再度超过30万例，达到328214例。            奥地利总理府7日表示，奥地利总理内哈默当天新冠病毒检测结果呈阳性，正居家隔离。                 驻冲绳美军基地新增病例达新高                     日本8日单日新增确诊病例超过8000例。8日，日本冲绳县报告新增确诊病例1759例，达到新高。驻冲绳美军基地8日新增确诊病例302例，也是新高。        
119,98531,2022-01-08,陕西、河南等地多措并举抗击疫情,>    连日来，陕西、河南等地采取多种举措抗击疫情。            今天（1月8日），西安的5个中风险地区调整为低风险，有79家社区卫生服务中心、147家乡镇卫生院开诊。随着基本实现社会面清零，西安的快递业正在恢复，1月6日以来已累计恢复快递运营网点165个。            在陕西168个高速公路收费站，大量货车正通过“防疫及鲜活农产品”“生产生活物资”专用绿色通道驶入西安城区。在西安周边武功、乾县等5个高速公路服务区的临时接驳点，目前已经有300多吨应急生活物资、100多箱医疗器械和用品转运至西安。            在河南郑州，昨晚8时起，市内各汽车站的省际、市际和县际道路客运班线停运。铁路方面，旅客需要提供48小时核酸检测阴性证明乘车。今天，郑州进行了第3次全员核酸检测，从中午12时起，餐饮场所已全部暂停堂食。河南许昌全面升级管控措施，目前许昌的第一轮核酸检测已经完成，疫情集中的禹州市已经完成四轮全员核酸检测。        
120,98538,2022-01-09,《习近平关于坚持和完善党和国家监督体系论述摘编》出版发行,>    由中共中央纪律检查委员会、中华人民共和国国家监察委员会、中共中央党史和文献研究院编辑的《习近平关于坚持和完善党和国家监督体系论述摘编》一书，近日由中央文献出版社、中国方正出版社出版，在全国发行。        勇于自我革命是我们党区别于其他政党的显著标志。党要永远立于不败之地，就要不断推进自我革命。监督在管党治党、治国理政中居于重要地位，我们党全面领导、长期执政，面临的最大挑战是对权力的监督。党的十八大以来，以习近平同志为核心的党中央以前所未有的勇气和定力全面从严治党，打了一套自我革命的“组合拳”。党领导完善党和国家监督体系，推动设立国家监察委员会和地方各级监察委员会，构建巡视巡察上下联动格局，构建以党内监督为主导、各类监督贯通协调的机制，加强对权力运行的制约和监督，构建起一套行之有效的权力监督制度，形成了一整套党自我净化、自我完善、自我革新、自我提高的制度规范体系，探索出一条长期执政条件下解决自身问题、跳出历史周期率的成功道路。习近平同志围绕坚持和完善党和国家监督体系发表的一系列重要论述，立意高远，内涵丰富，思想深刻，对于让人民监督权力，让权力在阳光下运行，把权力关进制度的笼子，确保人民赋予的权力始终用来为人民谋幸福，推动全面从严治党向纵深发展，推进国家治理体系和治理能力现代化，具有十分重要的意义。        《论述摘编》分10个专题，共计371段论述，摘自习近平同志2012年11月15日至2021年11月11日期间的报告、讲话、说明、指示等130多篇重要文献。其中部分论述是第一次公开发表。        
121,98542,2022-01-09,【冬奥之约】群众广泛参与冰雪运动 体验冰雪乐趣,>    随着北京冬奥会的临近，群众参与冰雪运动的热情持续升温，大家体验冰雪运动的快乐，为冬奥助力加油。        在黑龙江，青少年冰雪活动丰富多彩。冰球挑战赛、亲子运动会、雪地足球赛等，同学们增长技能、乐享运动。在滑雪训练营里，冰雪少年们还进行高山滑雪、越野滑雪等项目训练。今冬以来，黑龙江开展的系列冰雪运动已有100多万名中小学生参与其中。        随着冬奥会临近，广西南宁的一些冰场开展冰雪文化公益教学、公益滑冰比赛等。每到周末，家长们带着孩子走进冰场，感受冰雪运动之美。        在孩子们心中播下冰雪运动的种子。云南昆明推行冰雪运动进校园，数万名中小学生体验冰雪项目，昆明十多所小学还拥有了自己的冰雪运动校队，青少年冰雪赛事活动也逐渐增多；贵州遵义的一些小学，将冰雪运动与学校特色学科结合起来，培养孩子们顽强拼搏的体育精神；山东青岛的部分中小学校把体育课、实践课搬进了滑雪场；在江西宜春，同学们在教练的带领下学习滑雪课程，在实践中掌握冰雪运动技能。                
122,98539,2022-01-09,【新思想引领新征程】接续奋斗 绘就乡村振兴新图景,>    民族要复兴，乡村必振兴。习近平总书记指出，要坚持农业农村优先发展，加快农业农村现代化，让广大农民生活芝麻开花节节高。        奋进新征程，建功新时代。新年伊始，记者走进乡村一线，看到步入小康生活的乡亲们在新起点上接续奋斗，加快推进乡村振兴的新景象。        广西全州县的毛竹山村是依靠葡萄产业富裕起来的小山村。去年，村民人年均收入达到了3万元。冬季农闲，村民们却没闲着，村民王德利正和乡亲们在葡萄园里忙活，琢磨着如何改良品种。        2021年4月，习近平总书记在广西考察时，来到才湾镇毛竹山村，到村民王德利家中看望。习近平总书记同一家人围坐在一起聊家常。王德利告诉总书记，他们家种了12亩葡萄，农闲时外出务工，2020年家庭收入超过14万元，总书记听了十分高兴。        牢记总书记嘱托，毛竹山村全面推进乡村振兴，立足特色资源，坚持科技兴农。把自己的“甜蜜致富路”越走越宽。        乡村要振兴，产业是基础。元旦这几天，在海南海口施茶村，村民们正忙着整理荒地，在火山石上种植石斛，今年，他们计划把石斛种植规模扩大到一千亩；河南民权王公庄村，近半数村民制作老虎手工艺品，随着虎年的临近，村里接到了3500万元的订单；在四川北川南华村，羌族绣娘的文创饰品供不应求，绣娘们在赶制绣品中迎来了新的一年。        新年伊始，各地加快基础设施建设，筑牢农业现代化的基础。宁夏加大力度建设智慧乡村，以数字化赋能乡村振兴。这几天，在宁夏盐池县，村民们正忙着排练春节节目。今年村民们通过新建设的“智慧乡村”，在家里通过电视和手机就可以看到自导自演的“乡村春晚”。农闲不闲，元旦假期一过，黑龙江克东县的高标准农田就开始了如火如荼的建设。当地通过生态循环综合利用项目，提高黑土地有机质含量，保障粮食生产。        习近平总书记指出，乡村振兴，人才是关键。奋进新征程，安徽努力打造宜居宜业、“有颜值”的美丽乡村，让一批批年轻人回到乡村成为新型职业农民；新的一年，湖南已有24000多名机关干部，组成10000多支乡村振兴工作队驻扎基层，弘扬脱贫攻坚精神，加快推进乡村振兴；这几天，在江西赣州，1600多名“农把式”获评“助理农艺师”“农技师”等初、中级职称，这些获得职称的职业农民将被纳入乡土专家库，优先享受农业开发项目、小额创业贷款等政策倾斜。        
123,98540,2022-01-09,【稳字当头 稳中求进：怎么看 怎么办】浙江：勇立潮头 高质量发展呈现新气象,>    全面贯彻新发展理念，加快构建新发展格局。新的一年，经济大省浙江如何抓好重大任务落地见效？如何推进高质量发展建设共同富裕示范区？来看总台记者对浙江省委书记袁家军的专访。        2021年，浙江预计地区生产总值增长8.5%，城乡居民收入、财政收入、企业利润均实现两位数增长，经济结构进一步优化，发展内生动力不断增强，质量效益持续向好，系统谋划了共同富裕建设的实施方案，启动了数字化改革。        袁家军表示，新的一年，浙江将稳进提质、除险保安、塑造变革，积极推出有利于经济稳定的政策，努力干在实处，走在前列。        作为共同富裕示范区，浙江围绕缩小地区、城乡、收入三大差距出台了51项政策。今年，浙江计划以扩大中等收入群体规模、提高低收入人群收入的“扩中提低”改革为牵引，通过制度、政策、实践、文化四条创新路径，努力打造一批标志性成果。            
124,98552,2022-01-09,伊拉克接收50名在叙被捕的极端组织成员,>    伊拉克军方8日说，伊拉克安全部队当天从叙利亚方面接收了50名在叙被捕的极端组织伊拉克籍成员。伊方将对他们展开调查。        伊拉克政府2017年12月份宣布取得打击极端组织的胜利后，极端组织残余势力主要在伊拉克与叙利亚接壤的边境地带流窜，不时制造袭击。                
125,98549,2022-01-09,俄官员称不会在俄美安全对话中有任何让步,>    俄罗斯副外长里亚布科夫9日表示，俄罗斯在即将举行的俄美“安全保障”对话中不会屈服于西方的压力，不会做出任何让步。他表示，以美国为首的北约并不愿意真正去了解俄罗斯需要什么，如果俄罗斯做出让步那就是在破坏自身的安全利益。             近期，俄与西方关系因乌克兰问题持续紧张。俄外交部去年底就与西方开展安全保障对话发表声明，要求美国和北约为排除北约东扩可能性提供法律保障。        
126,98547,2022-01-09,冬奥之城祝福北京冬奥会,>    连日来，举办过冬奥会的多个外国城市的友好人士向即将到来的北京冬奥会送上祝福。        意大利北部城市都灵是2006年冬奥会的举办地。冬奥会的到来让都灵顺利完成了产业升级，从意大利的“汽车之都”转型为文化旅游都市。冬奥会后，都灵的旅游产业长期保持增长态势。        1998年长野冬奥会已经过去20多年了。长野县白马村作为长野冬奥会的高山滑雪、跳台滑雪、越野滑雪比赛场地，现在已经成为了专业的滑雪训练基地，同时也是世界知名的滑雪度假观光地。冬奥文化也带动了当地年轻一代积极投身冰雪运动。                
127,98548,2022-01-09,哈萨克斯坦总统托卡耶夫称局势正趋稳,>    哈萨克斯坦总统托卡耶夫8日在与俄罗斯总统普京通话时表示，哈萨克斯坦局势正在朝稳定方向发展。他感谢集体安全条约组织及时提供维稳协助。9日，阿拉木图等地的民众生活正逐步恢复正常，当地超市、商店等恢复营业。哈萨克斯坦国际航班也在恢复当中。        与此同时，哈萨克斯坦执法部门在多个地区继续开展紧急行动，搜捕制造骚乱的嫌疑人，已经逮捕超过4400人。        此外，独联体执行委员会主席列别杰夫8日表示，哈萨克斯坦发生的骚乱“显然有来自外部势力的干涉”，是有预谋、有组织的，破坏分子得到了西方支持。独联体完全支持哈萨克斯坦政府和集安组织为保护哈萨克斯坦国内法律秩序所采取的行动。        
128,98546,2022-01-09,国内联播快讯,>                全国铁路明起实行新列车运行图            1月10日零时起，全国铁路将实行新的列车运行图，增开旅客列车96对，增开货物列车65对。调图后，全国铁路客货列车开行总量分别达到5231对、10606对，列车开行结构不断优化，客货运输能力进一步提升。            2022年全军面向社会公开招考文职人员考试开考            2022年全军面向社会公开招考文职人员统一考试今天（1月9日）在全国各地同步展开。今年，全军共推出两万多个招考岗位，主要招考科级正职以下管理岗位和中级以下专业技术岗位文职人员。3月中旬左右，考生可通过军队人才网进行成绩查询，7月底前完成面试体检、政审考察、公示审批和补充录用等工作。            嫦娥五号揭示着陆区月表水含量            近日，中科院地质地球所联合多家科研机构，通过对嫦娥五号所携带的光谱仪，在采样区约2米×2米范围区域的探测数据进行研究，首次获得了月表原位条件下的水含量。研究显示，1吨月壤中约有120克“水”，1吨岩石中约有180克“水”。月壤中的“水”绝大部分是来自于太阳风的贡献，岩石中多出来的“水”则可能代表了月球内部水。                 渤海油田建成我国最大原油生产基地            今天（1月9日），中国海油宣布2021年渤海油田原油产量达到3013.2万吨，相当于我国原油年产量的七分之一，成为我国最大的原油生产基地。渤海油田原油产量将以平均每年增幅200万吨的速度提产，2025年油气总产量达到4000万吨以上，发挥海上油气生产对我国能源安全保障的重要支撑作用。            北京冬奥会张家口赛区竞赛场馆实现5G信号全覆盖            日前，北京冬奥会张家口赛区4个竞赛场馆的网络信号测试工作已经全部完成。通信保障团队通过设置大量的多频段、多形态的5G基站设备，实现赛道、室内和场馆临建区域信号全覆盖，并使用防雪、耐寒、抵抗强风等恶劣天气的技术设备，充分保障冬奥会赛时的通信需求。            谷爱凌夺得国际雪联自由式滑雪U型场地世界杯总冠军            2021—2022赛季国际雪联自由式滑雪U型场地世界杯最后一站，当地时间8日在美国猛犸山进行，中国选手谷爱凌成功完成了两个空中转体900度的高难度动作，以97.50的高分夺冠。至此，在本赛季U型场地世界杯四站比赛中谷爱凌全部夺冠，获得赛季总冠军。            电视剧《超越》今晚总台央视综合频道开播            电视剧《超越》今（1月9日）晚起在总台央视综合频道黄金时间播出。该剧以2015年北京申办2022年冬季奥运会成功为背景，通过主人公短道速滑小将陈冕出征冬奥赛场的故事，真实还原三代中国短道速滑运动员的冰上逐梦之路，展现“超越自我、顽强拼搏、为国争光”的体育竞技精神。            冀豫鲁等地出现大雾天气            今天（1月9日）早晨至上午，我国多地出现大雾天气，山东、河南、四川盆地中部等地部分地区出现能见度低于200米的强浓雾，局地能见度一度不足50米。中央气象台预计，明天起，随着冷空气到来，大气扩散条件将好转，但同时气温下降，部分地区将迎来雨雪，气温多起伏，大家要及时添衣保暖。                 
129,98545,2022-01-09,国家卫生健康委通报最新疫情,>    国家卫生健康委今天（1月9日）通报，1月8日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增新冠肺炎确诊病例165例。其中境外输入病例73例，含12例由无症状感染者转为确诊病例；本土病例92例。截至1月8日24时，现有确诊病例3392例。截至1月8日，各地累计报告接种新冠病毒疫苗289417.8万剂次。             
130,98551,2022-01-09,国际联播快讯,>                伊朗制裁51名参与暗杀苏莱马尼的美国人            伊朗外交部8日宣布，伊朗将51名美国公民列入制裁名单，包括美军参谋长联席会议主席米利、美国前总统国家安全事务助理奥布莱恩等，原因是他们参与实施暗杀伊朗高级将领苏莱马尼等人的恐怖主义行动。            美多地恶劣天气引发持续灾情 交通受阻            近日受持续强降雨和降雪等恶劣天气影响，美国西海岸华盛顿州等多地洪灾等灾害持续，民宅、道路和大片农田被淹，超过5万户居民停电。华盛顿州部分地区还发生雪崩，导致多辆车被困交通受阻。在弗吉尼亚州、宾夕法尼亚州、纽约州等地，降雪天气导致数千架次的进出港航班被迫取消或延误。            巴西旅游景点山壁崩塌 7人死亡            巴西米纳斯吉拉斯州消防部门8日确认，位于该州卡皮托利乌市福尔纳湖旅游区的一处山崖发生坍塌，山石砸中4艘正在湖中观光的游船，造成至少7人死亡，多人失踪，30多人受伤。数十名消防员和潜水员正加紧搜救。        消防部门认为，坍塌事故和最近一段时间以来米纳斯吉拉斯州连降暴雨有关。                
